Dates,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y,12y,15y,20y,25y,30y,2yr,3yr,5yr,7yr,10yr,30yr,2y spread,3y spread,5y spread,7y spread,10y spread,30y spread,TUAISP,FVAISP,TYAISP,UXYAISP,USAISP,WNAISP
10/15/2015,0.468,0.7135,0.9493,1.1628,1.3509,1.5167,1.6608,1.7831,1.884,1.9698,2.1133,2.2573,2.3968,2.4656,2.5066,0.5968,0.8935,1.3325,1.7021,2.0175,2.8624,11.431,5.436,1.88,-4.37,-4.88,-35.813,11.568,0.398,-5.513,#N/A N/A,-8.051,-28.744
10/14/2015,0.44,0.665,0.8885,1.0945,1.2817,1.451,1.5955,1.7173,1.8205,1.91,2.0565,2.2036,2.3479,2.4205,2.4651,0.5487,0.8327,1.269,1.6474,1.9718,2.8344,11.175,5.45,1.13,-5.25,-6.43,-36.975,12.89,0.478,-5.913,#N/A N/A,-9.313,-30.66
10/13/2015,0.479,0.7328,0.9788,1.195,1.3883,1.5578,1.703,1.8233,1.926,2.014,2.1563,2.2995,2.4357,2.5028,2.5445,0.617,0.9147,1.3537,1.7308,2.0439,2.8843,11.488,6.188,3.19,-2.9,-3.25,-34.1,12.419,2.528,-3.649,#N/A N/A,-7.645,-28.02
10/12/2015,0.4913,0.761,1.01,1.2385,1.4415,1.614,1.759,1.882,1.985,2.0715,2.2114,2.356,2.4915,2.555,2.595,0.637,0.9465,1.3978,1.7739,2.0881,2.9174,12.75,7.363,4.25,-1.5,-1.75,-32.25,14.593,6.543,-0.062,#N/A N/A,-3.133,-23.175
10/9/2015,0.4938,0.766,1.0213,1.246,1.4425,1.614,1.7597,1.8803,1.9835,2.0713,2.2127,2.3551,2.4893,2.5535,2.5955,0.637,0.9465,1.3978,1.7739,2.0881,2.9174,12.7,7.363,4.43,-1.73,-1.8,-32.375,14.485,3.569,-2.264,#N/A N/A,-6.768,-26.653
10/8/2015,0.4975,0.7618,1.0203,1.2463,1.4445,1.62,1.77,1.8917,1.9998,2.0893,2.2325,2.3765,2.512,2.579,2.619,0.633,0.9412,1.3962,1.7811,2.104,2.9397,12.638,7.775,4.78,-1.38,-1.58,-32.125,13.896,3.797,-2.68,#N/A N/A,-6.375,-26.398
10/7/2015,0.4913,0.7488,0.9965,1.218,1.4168,1.591,1.7355,1.8591,1.9616,2.0503,2.1915,2.33,2.4673,2.533,2.5725,0.625,0.9253,1.3701,1.75,2.0668,2.8945,12.375,6.875,4.63,-1.38,-1.83,-32.125,13.976,3.786,-2.784,#N/A N/A,-7.131,-26.463
10/6/2015,0.4768,0.7257,0.9665,1.1825,1.3785,1.552,1.6989,1.827,1.9318,2.0213,2.1669,2.3116,2.449,2.517,2.5584,0.6012,0.8732,1.3246,1.7095,2.0315,2.8686,12.125,9.25,5.33,-0.88,-1.1,-31.1,13.965,4.602,-2.027,#N/A N/A,-6.793,-25.502
10/5/2015,0.4848,0.7386,0.9808,1.2015,1.4015,1.5775,1.728,1.856,1.961,2.0515,2.198,2.344,2.483,2.5515,2.5925,0.6052,0.876,1.3425,1.7381,2.0562,2.8969,13.125,10.588,5.73,-1.1,-0.38,-30.5,14.681,4.857,-1.954,#N/A N/A,-6.195,-25.091
10/2/2015,0.469,0.7071,0.941,1.1537,1.3483,1.5195,1.6667,1.789,1.8925,1.982,2.124,2.2668,2.4025,2.468,2.5075,0.5794,0.8439,1.2955,1.6833,1.9929,2.8274,12.688,9.5,5.24,-1.88,-1.33,-32,13.802,4.121,-2.843,#N/A N/A,-7.761,-26.446
10/1/2015,0.512,0.7769,1.0158,1.2293,1.4148,1.581,1.723,1.8397,1.9395,2.0222,2.1628,2.302,2.4347,2.4986,2.537,0.6447,0.914,1.3653,1.7452,2.0368,2.8499,12.85,10,4.9,-2.43,-1.43,-31.25,14.356,4.384,-2.983,#N/A N/A,-8.137,-26.103
9/30/2015,0.4958,0.7479,0.9838,1.193,1.3848,1.5533,1.6965,1.8148,1.9155,2.0025,2.142,2.2787,2.4142,2.479,2.5183,0.6289,0.9007,1.3572,1.7357,2.0368,2.8538,11.665,7.987,2.63,-4.05,-3.5,-33.5,14.28,2.603,-4.121,#N/A N/A,-10.485,-28.565
9/29/2015,0.49,0.7495,0.989,1.1984,1.387,1.5523,1.6953,1.8133,1.9123,1.997,2.1356,2.2734,2.4032,2.4668,2.5046,0.6486,0.9249,1.3766,1.75,2.0508,2.853,9.875,6.438,0.88,-5.7,-5.5,-35,13.416,1.364,-4.524,#N/A N/A,-11.391,-29.484
9/28/2015,0.502,0.7683,1.0145,1.2325,1.4263,1.5983,1.7443,1.8697,1.9688,2.0545,2.1945,2.3314,2.4607,2.525,2.5621,0.6683,0.9571,1.4189,1.7953,2.0949,2.8757,9.7,5.425,0.77,-5.31,-3.99,-31.438,13.873,1.582,-4.204,#N/A N/A,-7.223,-25.667
9/25/2015,0.5118,0.7943,1.0555,1.2895,1.4933,1.6725,1.8243,1.9488,2.054,2.1425,2.2838,2.424,2.5548,2.6175,2.6555,0.6918,0.9892,1.4742,1.8624,2.1623,2.9556,10.125,6.563,1.88,-4,-2,-30.1,14.063,2.775,-3.343,#N/A N/A,-5.68,-24.289
9/24/2015,0.5045,0.7842,1.0455,1.2763,1.479,1.6566,1.8063,1.9313,2.0355,2.1248,2.264,2.4038,2.534,2.5973,2.6346,0.6798,0.9733,1.4498,1.8219,2.1266,2.9166,10.3,7.113,2.94,-1.68,-0.19,-28.188,15.072,4.147,-2.733,#N/A N/A,-4.356,-22.734
9/23/2015,0.508,0.7975,1.0635,1.2953,1.501,1.6803,1.8331,1.956,2.0615,2.15,2.2918,2.4328,2.5638,2.6268,2.6655,0.6993,0.992,1.4474,1.8436,2.1497,2.9452,9.55,7,5.28,-1.25,-0.05,-27.988,14.032,3.82,-2.418,#N/A N/A,-5.488,-22.851
9/22/2015,0.5015,0.7895,1.0535,1.2835,1.4863,1.665,1.8178,1.9425,2.0493,2.138,2.2825,2.4255,2.5605,2.626,2.6655,0.6738,0.9733,1.4292,1.822,2.1337,2.9428,11.438,7.825,5.65,-0.58,0.4,-27.875,12.987,4.531,-1.389,#N/A N/A,-6.085,-22.988
9/21/2015,0.5238,0.8255,1.1029,1.342,1.551,1.7323,1.8842,2.0118,2.117,2.2046,2.3513,2.4967,2.6317,2.6996,2.7416,0.7062,1.0187,1.4935,1.8967,2.2012,3.0216,11.8,8.438,5.65,-1.38,0.38,-27.2,12.223,4.573,-2.509,#N/A N/A,-6.223,-23.828
9/18/2015,0.505,0.803,1.078,1.3137,1.5213,1.6991,1.849,1.9739,2.0777,2.165,2.3055,2.4437,2.5745,2.6373,2.6763,0.6777,0.9787,1.444,1.8364,2.1336,2.9356,12.15,9.642,7.69,1.3,3.13,-25.938,13.028,6.601,0.508,#N/A N/A,-3.673,-21.093
9/17/2015,0.517,0.8141,1.0867,1.3317,1.5443,1.729,1.885,2.0089,2.1199,2.2105,2.3517,2.4929,2.6244,2.688,2.7265,0.6795,0.9841,1.4784,1.8846,2.1903,3.0054,13.225,10.325,6.38,-0.18,1.9,-28,13.337,4.979,-1.36,#N/A N/A,-7.496,-23.96
9/16/2015,0.5945,0.9196,1.2035,1.4458,1.6575,1.8395,1.9918,2.1164,2.2202,2.3075,2.4463,2.5799,2.704,2.7657,2.8015,0.8108,1.1277,1.6089,2.0007,2.294,3.0822,10.775,7.525,4.88,-1,1.25,-28.15,12.723,3.829,-1.479,#N/A N/A,-6.969,-24.007
9/15/2015,0.5928,0.9188,1.2043,1.4475,1.6605,1.8404,1.9927,2.1163,2.2198,2.3106,2.4455,2.5797,2.705,2.7667,2.8023,0.8024,1.1196,1.6104,1.9934,2.2867,3.0674,11.175,8.325,4.93,-0.08,1.98,-26.6,13.824,3.763,-0.387,#N/A N/A,-5.558,-22.045
9/14/2015,0.5568,0.8618,1.133,1.368,1.5749,1.7535,1.9035,2.0265,2.129,2.2152,2.3503,2.484,2.6075,2.6702,2.7036,0.7256,1.0318,1.5095,1.8846,2.1831,2.9555,13.413,10.075,6.58,1.81,3.13,-25.2,16.265,6.121,1.816,#N/A N/A,-3.773,-20.039
9/11/2015,0.55,0.853,1.1305,1.3694,1.5782,1.7563,1.9054,2.0272,2.1295,2.2145,2.347,2.4775,2.5968,2.655,2.6884,0.7053,1.0292,1.5128,1.8894,2.1883,2.9524,14.438,10.025,6.31,1.33,2.31,-26.438,16.239,5.403,0.838,#N/A N/A,-5.432,-21.911
9/10/2015,0.557,0.8718,1.152,1.3933,1.6,1.7775,1.9265,2.0488,2.1518,2.2365,2.3686,2.4978,2.6167,2.6734,2.7075,0.733,1.0584,1.5471,1.9303,2.222,2.9852,13.6,9.2,5.29,-0.4,1.35,-27.813,16.919,4.281,-0.726,#N/A N/A,-7.399,-23.58
9/9/2015,0.5485,0.8598,1.1387,1.3748,1.5774,1.7539,1.9035,2.0245,2.1247,2.2103,2.341,2.4693,2.587,2.6415,2.675,0.7409,1.0637,1.5306,1.9134,2.2006,2.9611,11.825,7.425,4.75,-1.28,0.88,-28.5,14.945,3.223,-1.381,#N/A N/A,-8.318,-24.345
9/8/2015,0.544,0.8543,1.1358,1.3748,1.5792,1.7583,1.9058,2.0271,2.1282,2.2132,2.3475,2.4782,2.5983,2.6557,2.6912,0.7327,1.0325,1.5173,1.9038,2.1828,2.9555,12.125,10.35,6.06,0.15,2.81,-26.563,15.757,4.398,-0.081,#N/A N/A,-7.226,-22.652
9/7/2015,0.5414,0.8392,1.1163,1.3501,1.5503,1.7238,1.8698,1.9901,2.0891,2.1719,2.3039,2.4347,2.554,2.611,2.645,0.7067,0.9864,1.4664,1.851,2.1244,2.8836,13.5,12.75,8.25,1.75,4.75,-23.75,16.251,6.79,2.206,#N/A N/A,-4.003,-19.722
9/4/2015,0.5385,0.8399,1.1165,1.3504,1.55,1.723,1.8702,1.9904,2.0902,2.1729,2.3054,2.4355,2.5535,2.611,2.6469,0.7067,0.9864,1.4664,1.851,2.1244,2.8836,13.063,12.688,8.25,1.85,4.7,-23.75,16.251,6.79,2.206,#N/A N/A,-4.003,-19.722
9/3/2015,0.5328,0.8385,1.1267,1.3703,1.581,1.7608,1.911,2.0337,2.1355,2.2203,2.354,2.4848,2.6048,2.6628,2.6969,0.6923,0.9865,1.4826,1.8798,2.1596,2.9348,14.575,14,9.83,3.05,6.03,-23.7,17.001,7.559,2.88,#N/A N/A,-4.61,-20.118
9/2/2015,0.525,0.8426,1.137,1.3868,1.5995,1.7798,1.9281,2.0501,2.1498,2.232,2.366,2.4951,2.6133,2.67,2.7047,0.7081,1.0134,1.5087,1.9086,2.1843,2.9539,13.3,12.2,8.88,1.68,4.78,-24.9,15.841,7.24,1.725,#N/A N/A,-5.635,-21.139
9/1/2015,0.5275,0.8405,1.1295,1.3696,1.5764,1.751,1.8973,2.0149,2.1124,2.195,2.3236,2.4505,2.5645,2.6238,2.6575,0.704,1.008,1.4874,1.8822,2.1524,2.915,13.475,12.15,8.81,1.3,4.06,-25.75,16.127,7.245,1.702,#N/A N/A,-6.462,-21.847
8/31/2015,0.5485,0.8925,1.1923,1.4403,1.6513,1.829,1.9752,2.0948,2.1923,2.2737,2.4014,2.528,2.6167,2.6994,2.7325,0.7375,1.0511,1.5478,1.947,2.2179,2.9619,15.175,14.15,10.08,2.78,5.43,-23.125,19.144,9.344,2.902,#N/A N/A,-3.182,-18.729
8/28/2015,0.5335,0.869,1.163,1.4078,1.615,1.7935,1.9409,2.061,2.159,2.2395,2.366,2.4915,2.6045,2.6588,2.6909,0.7156,1.0215,1.5118,1.9061,2.1807,2.9119,15.338,14.125,10.25,3.48,5.84,-22.063,14.564,7.59,1.54,#N/A N/A,-1.413,-17.037
8/27/2015,0.5093,0.8345,1.1365,1.3913,1.6075,1.7928,1.9448,2.068,2.17,2.253,2.382,2.5085,2.624,2.6773,2.7096,0.6878,0.9866,1.4987,1.8935,2.1841,2.9237,14.475,15,10.75,5,6.75,-21.375,13.891,8.05,1.972,#N/A N/A,-0.676,-16.31
8/26/2015,0.4955,0.8105,1.1092,1.363,1.582,1.7668,1.9198,2.0411,2.1444,2.23,2.3613,2.487,2.6043,2.6593,2.6925,0.672,0.9732,1.4814,1.8863,2.1752,2.9316,13.563,13.363,9.94,3.25,5.31,-24,12.87,7.13,0.282,#N/A N/A,-4.078,-18.854
8/25/2015,0.4868,0.7948,1.0808,1.321,1.5256,1.6997,1.845,1.9613,2.0576,2.1373,2.2616,2.3832,2.4945,2.5478,2.5785,0.6005,0.9251,1.4175,1.7976,2.0714,2.7992,19.313,15.4,10.8,4.45,6.4,-21.663,15.572,9.406,1.651,#N/A N/A,-1.559,-17.004
8/24/2015,0.481,0.788,1.0625,1.291,1.4845,1.6495,1.787,1.9005,1.9948,2.0735,2.1973,2.3196,2.4338,2.4786,2.5096,0.568,0.8879,1.3669,1.7381,2.0034,2.7293,21.725,17.375,11.68,4.78,7.03,-21.25,18.026,10.961,2.912,#N/A N/A,-1.057,-15.662
8/21/2015,0.529,0.845,1.1253,1.3555,1.5465,1.7068,1.8393,1.947,2.0394,2.114,2.2338,2.3508,2.456,2.5053,2.534,0.6128,0.9413,1.4275,1.7763,2.0365,2.7233,23.125,18.45,11.94,6.08,7.69,-19.063,18.465,11.517,4.427,#N/A N/A,2.255,-12.853
8/20/2015,0.552,0.887,1.175,1.4053,1.5918,1.75,1.881,1.9865,2.0765,2.1505,2.2678,2.3825,2.4865,2.5345,2.5615,0.6533,0.984,1.4687,1.8123,2.0679,2.7429,23.263,19.125,12.31,6.69,8.19,-18.063,19.055,12.01,4.81,#N/A N/A,3.364,-11.73
8/19/2015,0.5585,0.897,1.1916,1.4273,1.6221,1.788,1.9233,2.0344,2.1268,2.2038,2.3253,2.4439,2.5523,2.6023,2.631,0.6574,0.9947,1.4999,1.8602,2.1256,2.8153,23.875,19.75,12.25,6.31,7.78,-18.5,20.654,12.04,4.736,#N/A N/A,4.005,-12.151
8/18/2015,0.5935,0.9512,1.2543,1.4975,1.697,1.8603,1.9947,2.1023,2.1918,2.2652,2.3815,2.4941,2.597,2.642,2.669,0.718,1.0639,1.5788,1.9396,2.1925,2.8555,23.15,18.938,11.76,5.33,7.2,-18.75,20.919,11.488,3.818,#N/A N/A,3.931,-12.164
8/17/2015,0.585,0.9465,1.2503,1.4925,1.689,1.849,1.978,2.084,2.171,2.2423,2.355,2.465,2.565,2.6098,2.6348,0.7058,1.0585,1.5673,1.9203,2.1678,2.8176,23.45,19.05,11.73,5.7,7.56,-18.375,21.375,11.746,4.737,#N/A N/A,4.795,-11.459
8/14/2015,0.6,0.9663,1.2773,1.5213,1.7205,1.8815,2.0126,2.1175,2.2028,2.274,2.384,2.492,2.5883,2.63,2.653,0.7218,1.0797,1.597,1.9517,2.1977,2.8416,24.25,19.375,12.38,5.88,7.5,-18.875,22.035,12.038,4.53,#N/A N/A,4.228,-11.742
8/13/2015,0.5898,0.9514,1.2585,1.5043,1.7025,1.8643,1.995,2.1023,2.1903,2.2635,2.377,2.4886,2.59,2.635,2.662,0.7073,1.0611,1.5724,1.9325,2.1854,2.855,24.225,19.575,12.94,6.25,7.56,-19.5,23.122,12.974,5.184,#N/A N/A,3.679,-12.569
8/12/2015,0.5632,0.9145,1.2198,1.4613,1.6614,1.8258,1.959,2.0688,2.1579,2.232,2.35,2.464,2.5683,2.615,2.6435,0.6651,1.0159,1.5217,1.8893,2.148,2.8397,24.713,20.063,13.85,6.75,8.38,-19.65,23.533,14.153,6.045,#N/A N/A,2.829,-12.858
8/11/2015,0.569,0.9222,1.2235,1.4652,1.6667,1.8228,1.9553,2.0638,2.155,2.2255,2.339,2.4477,2.548,2.5935,2.6175,0.673,0.9972,1.5233,1.8846,2.1409,2.8092,24.775,22.65,13.63,6.94,8.38,-19.25,23.078,13.657,5.686,#N/A N/A,3.156,-12.492
8/10/2015,0.601,0.9768,1.2905,1.5393,1.7415,1.9059,2.0388,2.1618,2.2378,2.3102,2.4241,2.5348,2.6344,2.6803,2.7045,0.721,1.068,1.6102,1.9759,2.2269,2.896,25.35,22.15,12.94,6.15,8.19,-19.125,23.342,13.112,4.925,#N/A N/A,4.052,-12.114
8/7/2015,0.5965,0.9685,1.2776,1.5169,1.7075,1.866,1.9935,2.0994,2.1825,2.254,2.3659,2.475,2.5755,2.6195,2.6434,0.7169,1.0514,1.5709,1.9206,2.1623,2.8191,24.888,22.375,13.56,7.18,9.19,-17.625,22.627,13.757,6.477,#N/A N/A,5.913,-10.277
8/6/2015,0.5848,0.9609,1.2845,1.5415,1.7463,1.9115,2.0455,2.1524,2.2405,2.3118,2.4261,2.5379,2.6383,2.6831,2.7093,0.7006,1.0564,1.6102,1.9783,2.2214,2.8914,25.9,22.675,13.31,6.58,8.88,-18.3,24.346,12.852,5.47,#N/A N/A,1.175,-12.032
8/5/2015,0.5915,0.9743,1.3015,1.563,1.7748,1.946,2.083,2.1951,2.285,2.3595,2.4745,2.5853,2.6853,2.7307,2.7543,0.7263,1.078,1.6446,2.0217,2.2699,2.9437,24.5,21.927,12.94,5.95,8.81,-19.025,24.162,12.881,5.181,#N/A N/A,0.248,-12.893
8/4/2015,0.587,0.9639,1.2794,1.5324,1.7379,1.904,2.038,2.1462,2.2365,2.3095,2.4236,2.5335,2.6349,2.68,2.7055,0.7322,1.0615,1.6037,1.9711,2.2213,2.8968,23,21.688,13.38,6.63,8.56,-19.188,22.834,13.539,6.141,#N/A N/A,-0.387,-13.142
8/3/2015,0.5418,0.8985,1.2045,1.4505,1.6544,1.8225,1.958,2.0736,2.1595,2.2345,2.353,2.4683,2.5735,2.623,2.651,0.6646,0.9748,1.5157,1.8921,2.148,2.852,23.188,22.813,13.81,6.44,8.56,-20.125,23.479,14.491,6.227,#N/A N/A,-1.871,-14.601
7/31/2015,0.542,0.8957,1.2058,1.4579,1.6665,1.8395,1.9805,2.0945,2.1882,2.2669,2.3909,2.5139,2.6268,2.6803,2.7116,0.6606,0.972,1.5287,1.9137,2.1801,2.9061,23.625,23.188,13.75,6.5,8.56,-19.5,24.213,14.315,6.075,#N/A N/A,-1.67,-14.376
7/30/2015,0.583,0.9637,1.2825,1.541,1.7525,1.9252,2.0647,2.1767,2.2685,2.344,2.4625,2.5768,2.7013,2.728,2.7548,0.7275,1.0499,1.6201,1.9961,2.2589,2.9429,23.5,23.063,13.19,6.75,8.5,-18.875,23.767,14.418,5.743,#N/A N/A,-1.846,-13.423
7/29/2015,0.552,0.9268,1.2548,1.522,1.7442,1.9249,2.0693,2.1903,2.2869,2.3669,2.4903,2.6113,2.7201,2.77,2.7983,0.7038,1.0335,1.6133,2.0107,2.2859,2.9975,22.25,21.875,13,5.75,8,-19.875,23.49,13.545,4.816,#N/A N/A,-2.607,-14.15
7/28/2015,0.5463,0.9132,1.2356,1.5005,1.7211,1.898,2.0418,2.1593,2.2522,2.3315,2.4562,2.5782,2.6868,2.739,2.7678,0.668,1.0199,1.5885,1.9793,2.2499,2.965,24.375,21.375,13.13,6.13,8.13,-19.75,23.492,13.708,4.791,#N/A N/A,-2.748,-14.496
7/27/2015,0.537,0.8988,1.215,1.4771,1.695,1.872,2.013,2.1294,2.2238,2.3023,2.428,2.5513,2.663,2.715,2.7452,0.6495,0.9956,1.562,1.9456,2.2175,2.9327,24.938,21.813,13.13,6.63,8.38,-18.875,23.669,13.853,5.418,#N/A N/A,-2.633,-13.548
7/24/2015,0.5523,0.9293,1.2601,1.5268,1.7458,1.9218,2.0624,2.1763,2.2714,2.3464,2.4689,2.5871,2.6965,2.7473,2.7745,0.6781,1.0385,1.6183,2.0035,2.2624,2.9618,24.75,22,12.63,5.75,8.38,-18.688,23.769,13.132,4.662,#N/A N/A,-2.406,-13.489
7/23/2015,0.558,0.946,1.279,1.5447,1.7596,1.9345,2.0743,2.1853,2.2775,2.354,2.4738,2.5915,2.6983,2.749,2.776,0.6942,1.0568,1.6332,2.0133,2.2677,2.9673,25,22.063,12.63,5.88,8.63,-19,23.022,12.616,4.68,#N/A N/A,-2.368,-14.117
7/22/2015,0.5643,0.9609,1.301,1.576,1.801,1.9823,2.1253,2.2403,2.335,2.4135,2.5363,2.656,2.7653,2.8166,2.8443,0.7063,1.0808,1.6713,2.0618,2.3235,3.0367,25,21.875,12.88,6.38,8.88,-19.188,23.172,12.593,5.443,#N/A N/A,-2.186,-14.227
7/21/2015,0.551,0.9342,1.2715,1.5484,1.7772,1.964,2.1131,2.2318,2.3293,2.4103,2.5375,2.6609,2.7751,2.829,2.8593,0.6778,1.0511,1.653,2.0569,2.3253,3.0617,25.563,21.938,12.38,5.38,8.38,-20.313,23.583,12.489,4.228,#N/A N/A,-3.508,-15.775
7/20/2015,0.5668,0.9648,1.3093,1.5943,1.8296,2.0155,2.1642,2.2825,2.3838,2.458,2.5818,2.7023,2.8125,2.861,2.8905,0.7061,1.0911,1.706,2.1103,2.3723,3.0942,25.75,21.75,12.25,5.38,8.38,-20.375,24.506,11.811,4.309,#N/A N/A,-3.136,-15.612
7/17/2015,0.5395,0.9271,1.273,1.5555,1.792,1.9821,2.135,2.257,2.357,2.439,2.5647,2.6888,2.8008,2.853,2.8825,0.6655,1.0508,1.6695,2.0739,2.3469,3.0828,25.938,22,12.25,5.81,9.13,-19.938,24.741,12.132,4.777,#N/A N/A,-3.45,-15.166
7/16/2015,0.527,0.909,1.2484,1.5336,1.7695,1.9639,2.1197,2.245,2.3489,2.4335,2.5665,2.6953,2.814,2.8698,2.9028,0.6552,1.0397,1.653,2.0668,2.3503,3.1089,25.125,20.875,11.69,5.13,8.25,-20.75,24.228,10.966,3.801,#N/A N/A,-4.859,-16.458
7/15/2015,0.5095,0.8781,1.2205,1.5059,1.7483,1.9485,2.1088,2.2401,2.3465,2.4346,2.5738,2.7073,2.8315,2.89,2.9265,0.625,1.0103,1.6249,2.0547,2.3521,3.1385,25.313,20.926,12.11,5.44,8.25,-21.313,23.652,12.168,4.338,#N/A N/A,-5.918,-17.556
7/14/2015,0.5118,0.8864,1.2378,1.5295,1.7784,1.9818,2.149,2.2791,2.3893,2.4823,2.622,2.7571,2.8808,2.9426,2.9768,0.637,1.0288,1.6579,2.0983,2.401,3.1958,24.875,20.644,12,4.88,8.06,-21.938,23.635,11.953,3.631,#N/A N/A,-8.401,-18.699
7/13/2015,0.53,0.929,1.2875,1.587,1.8394,2.044,2.2103,2.3438,2.4515,2.541,2.6785,2.81,2.9313,2.9883,3.0225,0.6772,1.074,1.7173,2.1589,2.4538,3.2362,24.938,21.125,12.13,5,8.75,-21.25,23.121,11.676,3.884,#N/A N/A,-6.409,-18.058
7/10/2015,0.511,0.8938,1.244,1.5365,1.7833,1.9888,2.1558,2.2905,2.401,2.4912,2.6305,2.7625,2.883,2.941,2.9758,0.637,1.0261,1.6562,2.0983,2.3972,3.1899,25.438,21.813,12.63,5.88,9.31,-21.5,24.142,12.864,4.64,#N/A N/A,-6.603,-18.301
7/9/2015,0.4805,0.8407,1.184,1.4732,1.7215,1.9243,2.0893,2.2228,2.3335,2.425,2.564,2.6965,2.819,2.8778,2.9136,0.5851,0.9677,1.5856,2.0212,2.3211,3.1203,25.5,21.5,13.5,6.5,10.13,-20.875,24.511,13.603,5.746,#N/A N/A,-5.176,-17.695
7/8/2015,0.462,0.7985,1.1255,1.4005,1.6358,1.8303,1.9869,2.1158,2.2228,2.3105,2.4458,2.5768,2.6968,2.7558,2.79,0.5414,0.9094,1.4876,1.9063,2.1922,2.9745,25.688,21.563,14.63,8.5,11.63,-18.75,25.895,14.762,7.61,#N/A N/A,-3.062,-15.426
7/7/2015,0.4823,0.8427,1.1775,1.4599,1.7002,1.8953,2.0545,2.185,2.2905,2.3798,2.516,2.6478,2.7684,2.8262,2.8598,0.5852,0.9277,1.5464,1.9733,2.2582,3.0399,25.563,24.875,15.31,8,12.25,-18.125,25.546,14.825,7.591,#N/A N/A,-1.77,-14.96
7/6/2015,0.488,0.8549,1.192,1.4733,1.7138,1.9119,2.075,2.2074,2.3161,2.407,2.5474,2.6827,2.8075,2.8681,2.9031,0.5892,0.9332,1.5563,1.9949,2.285,3.0827,26.625,25.938,15.69,7.81,12.13,-17.813,25.53,14.906,7.277,#N/A N/A,-2.849,-15.069
7/3/2015,0.496,0.8789,1.2342,1.535,1.7815,1.9856,2.1545,2.29,2.4015,2.488,2.627,2.763,2.898,2.959,2.994,0.627,0.9899,1.6315,2.0839,2.3823,3.1865,25.75,25.878,14.75,4.63,11.19,-20.5,25.698,14.234,6.008,#N/A N/A,-5.01,-16.828
7/2/2015,0.505,0.8937,1.2468,1.5405,1.7815,1.9868,2.1553,2.2885,2.401,2.4942,2.6361,2.7715,2.9043,2.959,2.9844,0.627,0.9899,1.6315,2.0839,2.3823,3.1865,26.5,25.75,14.88,6.75,11.13,-19.375,25.698,14.234,6.008,#N/A N/A,-5.01,-16.828
7/1/2015,0.5355,0.9415,1.3038,1.5972,1.8405,2.0409,2.2019,2.3299,2.4361,2.5233,2.6569,2.7912,2.9115,2.9691,3.0025,0.6882,1.063,1.7053,2.1443,2.4219,3.2015,25.188,23.938,13.38,5.69,10.13,-20.063,24.66,13.156,5.012,#N/A N/A,-6.453,-17.746
6/30/2015,0.5145,0.9044,1.2548,1.5443,1.787,1.984,2.145,2.2741,2.3763,2.4643,2.6005,2.73,2.85,2.906,2.9395,0.6427,1.004,1.6479,2.0792,2.3531,3.1236,25.813,24.788,13.88,6.63,11,-18.438,26.867,14.119,6.13,#N/A N/A,-4.911,-15.896
6/29/2015,0.5025,0.8858,1.2315,1.5194,1.7568,1.9535,2.1126,2.2416,2.3457,2.4334,2.568,2.7,2.8185,2.8775,2.9104,0.6329,0.9773,1.6217,2.0504,2.3242,3.0998,25.313,25.5,13.5,6.19,10.88,-18.938,26.969,14.556,6.399,#N/A N/A,-5.637,-16.462
6/26/2015,0.5305,0.9395,1.309,1.6143,1.8688,2.0733,2.2375,2.3664,2.4731,2.562,2.6985,2.8285,2.9448,3.0029,3.0353,0.7117,1.0873,1.7545,2.2,2.4726,3.2402,22.625,22.063,11.38,3.56,8.88,-20.438,24.749,11.979,3.416,#N/A N/A,-7.175,-17.791
6/25/2015,0.5193,0.8977,1.2823,1.5796,1.826,2.0264,2.1857,2.3164,2.422,2.5072,2.6401,2.7683,2.8843,2.941,2.9719,0.688,1.058,1.7101,2.1309,2.4088,3.1756,22.875,22.438,11.5,5.56,9.88,-20.5,25.494,12.617,4.779,#N/A N/A,-6.815,-17.339
6/24/2015,0.5095,0.906,1.2605,1.5535,1.7945,1.991,2.1482,2.2735,2.3765,2.4611,2.5924,2.7215,2.8365,2.892,2.9235,0.6802,1.0394,1.6656,2.0964,2.3672,3.1458,21.938,21.938,12.75,5.19,9.25,-22.25,24.739,12.392,4.275,#N/A N/A,-8.471,-19.021
6/23/2015,0.524,0.9195,1.2798,1.5786,1.8251,2.0245,2.1829,2.3074,2.411,2.4951,2.6256,2.7538,2.8695,2.9242,2.9546,0.6779,1.0635,1.6955,2.1331,2.4087,3.1964,23.938,21.438,12.88,4.81,8.5,-24.188,24.411,11.753,3.793,#N/A N/A,-10.328,-20.96
6/22/2015,0.5125,0.9075,1.2615,1.554,1.7969,1.9913,2.1459,2.2698,2.3708,2.4541,2.581,2.7065,2.8213,2.8745,2.9075,0.6575,1.0475,1.6671,2.0987,2.3725,3.1606,24.813,21.125,12.9,4.75,8,-25.5,23.873,11.781,3.798,#N/A N/A,-11.397,-22.022
6/19/2015,0.502,0.8715,1.2065,1.482,1.71,1.8945,2.043,2.1617,2.2585,2.3395,2.465,2.591,2.707,2.7624,2.794,0.6169,0.9837,1.5709,1.9863,2.2577,3.0471,25.313,22.063,13.88,5.63,8.13,-25.5,24.987,13.23,4.718,#N/A N/A,-11.453,-21.996
